ID,group_id1,group_id2,ideology1,ideology2,ideological_label,income,Q1_immigration,Q2_defense,treatment,proposition_vote,state,year,log_income,weights
0227,9,2,-0.843277825784348,-0.417308571059688,Conservative,89824.2018861503,3,8,1,1,27,5,11.4056097267338,0.7
0228,2,2,1.06691644081114,0.151784312217384,Very Liberal,16222.1439501574,6,10,0,1,28,5,9.69413249835231,0.1
0229,11,5,0.215270928181561,-0.106811992800189,Liberal,303316.019738942,3,2,0,1,29,5,12.6225305104122,0.3
0230,12,2,-1.01425004344383,-0.617678698624812,Very Conservative,23549.0313734143,10,1,1,1,30,5,10.0668399679581,0.5
0231,5,3,1.16254955506649,0.436452828004871,Very Liberal,16837.0844201543,1,7,1,1,31,5,9.73133913861175,0.4
0232,19,6,0.865532805155548,0.671660541595631,Liberal,176369.985521028,2,3,1,1,32,5,12.0803392579701,0.5
0233,7,5,1.71905728864283,-0.613987399899751,Very Liberal,9588.18393896781,9,1,0,1,33,5,9.16828677965977,0.4
0234,20,4,0.388089271346392,-0.286211852517525,Liberal,14103.9725697922,1,9,0,1,34,5,9.55421177922274,0.8
0235,6,2,-1.25944223946552,-0.52441334234041,Very Conservative,395980.770195365,10,5,0,1,35,5,12.8891209289448,0.2
0236,5,8,1.05418586737668,0.326824337730414,Very Liberal,21870.1937277097,9,7,0,1,36,5,9.99287997178017,1
0237,15,1,0.0549137258572566,-1.57528849293747,Liberal,37870.2429161617,8,6,1,1,37,5,10.5419209353501,0.3
0238,4,2,-0.514056823313478,-0.457049848796288,Conservative,33189.9353598711,1,8,0,0,38,5,10.4100019571337,0.2
0239,13,1,0.580905343123866,-0.432838798118692,Liberal,7183.85922721393,9,10,0,1,39,5,8.87959201446904,0.7
0240,2,7,0.244477441721504,1.08122407146008,Liberal,12683.086992337,8,3,1,1,40,5,9.44802465201553,0.9
0241,10,3,-0.707888784785902,0.0966462901581684,Conservative,120744.603633127,5,5,0,1,41,5,11.7014328801073,0.6
0242,4,9,0.9170884682652,0.562823247776558,Liberal,39632.5698548599,10,1,1,1,42,5,10.5874065302809,0.8
0243,18,1,-1.82809873859528,1.5415895397659,Very Conservative,566602.903557917,8,5,0,1,43,5,13.247413990894,1
0244,20,7,1.24111202409126,-0.0849075321233325,Very Liberal,14213.3203988096,1,10,0,1,44,5,9.56193486014373,0.1
0245,10,5,0.319798359852565,0.759277158320908,Liberal,18199.3918766458,4,2,0,1,45,5,9.80914345913554,0.2
0246,2,5,1.40404435081051,-0.74096505355395,Very Liberal,7082.52368149123,9,8,1,1,46,5,8.8653855753618,0.4
0247,17,8,-1.54154851717108,1.97887320908286,Very Conservative,156614.952736649,2,4,0,1,47,5,11.9615455416118,0.4
0248,4,7,1.56321614399313,0.0683507289920749,Very Liberal,22400.9608016357,3,6,1,1,48,5,10.0168591298534,0.5
0249,10,7,0.863343405552,-0.393423042061553,Liberal,105021.438399511,8,9,0,1,49,5,11.5619197835322,0.6
0250,19,2,0.503712719165767,1.8232331287658,Liberal,68362.259246768,5,6,1,1,50,5,11.132576185934,0.4
0251,13,9,1.61974621117449,0.614955265262534,Very Liberal,48156.9630968233,9,3,0,1,1,6,10.7822210193736,1
0252,14,9,-0.249927411200068,1.15819654973788,Conservative,155229.829201336,8,1,1,1,2,6,11.9526620667257,0.8
0253,9,4,0.305517266108456,-0.813394662258502,Liberal,21745.9030508899,7,3,0,1,3,6,9.9871806532975,0.2
0254,13,7,0.086889248752338,0.735850442837786,Liberal,50306.3829499925,9,10,0,1,4,6,10.8258872456512,0.8
0255,15,8,-0.05289846496702,0.753182180672166,Conservative,251246.906082302,7,10,0,1,5,6,12.4341914241793,1
0256,19,10,0.88894317978678,1.13916479120259,Liberal,3826.8711088167,6,9,0,1,6,6,8.24980280542731,0.2
0257,10,5,0.0540936573431874,1.62657371998913,Liberal,5838.5126842006,2,10,0,1,7,6,8.67223136602357,0.7
0258,13,9,-1.0370080062145,-1.08445335152747,Very Conservative,282191.810405302,4,9,1,1,8,6,12.5503422974457,0.5
0259,1,4,0.878624141524317,-1.51597701115556,Liberal,372910.084000676,2,1,0,1,9,6,12.8290926079055,0.1
0260,6,7,-0.395314503196198,1.10120810173664,Conservative,380007.136171397,8,2,1,1,10,6,12.8479453109247,0.6
0261,3,1,1.17898095401087,0.33705012902713,Very Liberal,45017.6086323615,3,3,1,1,11,6,10.7148089951548,1
0262,15,2,-1.93093986185562,0.311887206174398,Very Conservative,1065808.40594647,5,6,1,1,12,6,13.8792441357967,0.6
0263,19,2,0.464559894519255,-0.803605593823109,Liberal,260670.388285479,1,1,0,1,13,6,12.4710120080674,1
0264,1,8,-2.43389171907572,0.547238210197342,Very Conservative,977451.308445946,4,10,0,1,14,6,13.7927037572695,0.7
0265,17,4,-1.61440819566394,-0.0712897770555267,Very Conservative,117006.5416214,3,7,1,1,15,6,11.6699851235109,0.9
0266,18,2,-0.0947700815258878,0.225023352257018,Conservative,119227.731891892,8,9,0,1,16,6,11.6887906566543,0.5
0267,15,2,-0.59584623460414,0.0958768449592285,Conservative,1375123.61473751,10,10,1,1,17,6,14.1340541866692,0.2
0268,15,9,-0.789683867519561,-0.923465817746505,Conservative,36169.2589619849,4,5,0,1,18,6,10.4959648370942,0.2
0269,4,7,0.167109862958816,-0.233435315055584,Liberal,3652357.65227618,9,2,1,1,19,6,15.1108834491648,0.8
0270,14,7,-0.130449389857282,0.370810771775785,Conservative,230425.180651593,2,8,1,1,20,6,12.3476814928546,0.2
0271,14,9,0.459643123222025,-0.223951960719758,Liberal,65830.2502863298,10,10,1,1,21,6,11.0948347424649,0.5
0272,17,1,-0.823424863763295,0.535294560404036,Conservative,48793.8966830995,1,10,1,0,22,6,10.7953605160503,0.8
0273,10,5,1.26109478489502,2.04474734881175,Very Liberal,18959.0716450214,10,8,0,1,23,6,9.85003781074006,0.7
0274,16,9,0.272835287608193,0.170510438371861,Liberal,31781.9321988323,6,6,0,1,24,6,10.3666532374506,0.7
0275,10,4,-1.05710279519136,-0.121336065029243,Very Conservative,329366.338090723,3,1,0,1,25,6,12.7049258999152,0.6
0276,17,10,0.795980254677417,0.789495902412637,Liberal,4261.05650576511,6,5,0,1,26,6,8.35727241456315,0.7
0277,14,2,0.99357939553602,0.55683201913548,Liberal,2201.79739389429,9,2,0,1,27,6,7.69702930301052,0.1
0278,6,6,-1.93344907283403,-0.54471024415172,Very Conservative,625046.902722627,4,10,1,1,28,6,13.3455819702591,0.4
0279,15,4,-1.35774968143881,1.65257669073158,Very Conservative,1128089.16897166,8,4,1,1,29,6,13.9360357584226,0.6
0280,7,8,-1.63838907141421,-0.252862726342942,Very Conservative,1429316.43346157,8,3,1,1,30,6,14.1727068693905,0.5
0281,5,8,1.63933642268248,1.06373529883819,Very Liberal,43311.9573397079,6,9,0,1,31,6,10.6761840269004,0.5
0282,6,6,0.863137913715423,0.206534548286838,Liberal,8918.8160884038,10,7,0,1,32,6,9.09591849124998,1
0283,13,9,-0.372074090248078,0.304292230704474,Conservative,72503.5420758163,7,3,1,1,33,6,11.1913906958675,0.4
0284,11,4,0.338902722332026,-0.10033679416859,Liberal,267482.858503526,2,4,0,1,34,6,12.4968107629043,0.9
0285,20,5,0.985010078357523,-1.02767116585652,Liberal,23069.7448301212,9,4,0,1,35,6,10.046277290427,0.7
0286,8,3,0.00396786602504755,0.120858801166693,Liberal,389869.605392907,3,2,1,1,36,6,12.8735676170536,0.8
0287,16,10,0.581333834043567,0.550537389610351,Liberal,9786.99863954231,10,2,1,1,37,6,9.1888101144192,0.1
0288,19,5,0.157497626869034,1.07188047269539,Liberal,69921.5117991623,2,10,1,1,38,6,11.1551286319372,0.7
0289,18,4,-0.31147187171499,-1.13381235287459,Conservative,363296.610052757,9,7,1,1,39,6,12.8029748871797,0.8
0290,16,6,0.953431420103039,-0.377022600978855,Liberal,36925.8064705536,5,6,0,1,40,6,10.5166659479344,0.9
0291,12,8,1.978833319796,0.32236281976589,Very Liberal,42038.6355544752,5,1,1,1,41,6,10.6463443685763,0.6
0292,15,4,0.354172709965672,0.361910301249042,Liberal,21819.1323244052,3,8,1,1,42,6,9.99054249344541,0.2
0293,8,5,-1.49735625912084,-1.31889278724628,Very Conservative,1618626.83862335,7,6,1,1,43,6,14.2970887172873,0.9
0294,4,8,-0.270135264577683,-0.42430974913894,Conservative,40165.43566789,2,8,0,1,44,6,10.6007620955027,1
0295,13,1,-0.371812506197865,-0.467742117969533,Conservative,36958.4480125019,10,3,0,1,45,6,10.5175495338702,0.8
0296,14,4,-0.968980226151519,0.202328154229458,Conservative,1299223.66324048,8,3,0,1,46,6,14.0772774619248,0.3
0297,9,3,0.460762512686825,0.953003838660422,Liberal,4734.3475948325,5,7,1,1,47,6,8.46259921256485,0.1
0298,19,7,-0.0438636073167798,0.672936166875107,Conservative,108316.188041834,6,10,0,1,48,6,11.5928098958894,0.6
0299,1,5,-2.1920914235985,-0.723713316471129,Very Conservative,4414259.52745392,2,8,0,1,49,6,15.3003506605031,0.4
0300,4,4,1.90517951712156,-0.283463977032892,Very Liberal,11076.3893217179,7,6,0,1,50,6,9.31257103370181,0.9
0301,14,7,0.93170492103566,-0.292872275873612,Liberal,4295.94214191225,10,8,0,1,1,7,8.36542616820049,0.2
0302,10,6,0.807465829876524,-0.496491867188468,Liberal,50122.2046568601,8,4,0,1,2,7,10.8222193956096,0.5
0303,13,6,-0.0599652358685794,-1.23076075876312,Conservative,31959.3169183236,7,4,1,1,3,7,10.3722190266331,0.1
0304,13,7,0.541917380745565,-0.655790523893839,Liberal,7742.41083821645,10,8,1,1,4,7,8.95446839589038,0.6
0305,10,10,1.38281786673086,-0.821802454026747,Very Liberal,92877.30728327,2,10,1,1,5,7,11.4390346246,0.6
0306,19,4,0.915895238648526,-0.289756924752537,Liberal,34517.5047614613,4,1,0,1,6,7,10.4492218587337,1
0307,11,10,-1.03663748225472,1.01450199383127,Very Conservative,139314.412186993,5,10,1,1,7,7,11.8444886159164,0.7
0308,15,5,1.9514832748033,-1.88772624923317,Very Liberal,6643.45791976494,7,8,1,1,8,7,8.80138787796523,0.3
0309,15,10,0.974653386160664,-1.03514994333837,Liberal,6088.66764729967,3,2,0,1,9,7,8.71418455964225,0.4
0310,11,6,-0.750437281021439,-1.23898336755182,Conservative,10087006.0784542,8,1,0,1,10,7,16.1267586266396,0.4
0311,4,5,0.793216589410801,-2.53282547877397,Liberal,2810.93338015918,1,9,1,1,11,7,7.94127187093134,1
0312,17,3,-0.460587384755001,-0.192406301616713,Conservative,106309.566906306,4,2,0,1,12,7,11.574110559399,0.7
0313,14,9,0.0836309672963517,-0.0635765360486022,Liberal,128425.285007155,5,9,0,1,13,7,11.7631025745828,0.3
0314,14,2,-0.651832869698162,-1.39580248043565,Conservative,740268.199297926,8,6,0,1,14,7,13.5147678310016,0.4
0315,18,10,0.363543377472243,-0.240817875020371,Liberal,102005.262029481,10,7,0,1,15,7,11.5327796794601,0.3
0316,8,7,-2.42022013434903,0.609926582331103,Very Conservative,1517838.07759418,8,1,1,1,16,7,14.2327975629967,0.4
0317,13,7,0.0619260928912927,0.321915426212372,Liberal,114368.920051097,9,4,0,1,17,7,11.6471846431417,1
0318,20,9,-1.92279991118455,-1.15595659089628,Very Conservative,158107.404734798,3,3,0,1,18,7,11.971029857868,0.9
0319,11,4,-0.978492694755686,0.22145103072508,Conservative,205043.02979504,5,8,1,1,19,7,12.2309751375335,0.4
0320,3,2,0.147050186713835,-0.91369363457629,Liberal,1829174.65693384,1,4,0,1,20,7,14.4193754159433,0.6
0321,11,6,-0.318208078387715,0.26894838406998,Conservative,43858.4524252693,7,7,0,1,21,7,10.6887227369278,1
0322,10,10,0.589566268970089,0.75993642624683,Liberal,33731.3889886847,4,10,0,1,22,7,10.4261841068309,0.1
0323,10,8,0.661777723965205,0.930337963609265,Liberal,53478.3243850191,3,4,0,1,23,7,10.8870316991061,0.4
0324,18,8,-0.55345757127127,0.759658544269885,Conservative,136313.279359067,6,6,1,1,24,7,11.8227110403715,0.8
0325,3,8,-1.21264550063219,0.0522885511245122,Very Conservative,163992.027167661,4,4,1,1,25,7,12.0075730907933,0.8
0326,4,9,-1.00497468493647,-0.378368763492824,Very Conservative,13371.3713694966,2,2,0,1,26,7,9.50087123547896,0.2
0327,15,2,-0.0970005411897277,-0.732060006368031,Conservative,269782.16623516,9,3,1,1,27,7,12.5053701206273,0.6
0328,2,10,0.820169357829407,1.55195278747525,Liberal,24463.9242052377,9,8,0,1,28,7,10.1049548299478,0.9
0329,15,8,0.470525688752288,-0.312363632993558,Liberal,33018.839044573,9,8,1,1,29,7,10.4048335576971,1
0330,18,7,-0.0479176869024167,-0.600921324117936,Conservative,179372.656542226,10,10,0,1,30,7,12.0972208008377,0.5
0331,15,3,-0.405126971504856,0.181604077944738,Conservative,331061.277201856,1,10,0,1,31,7,12.7100587647233,0.7
0332,6,2,0.97031770540525,1.09189855467488,Liberal,90103.103467242,10,4,0,1,32,7,11.4087098877007,0.3
0333,8,8,1.00011705500979,1.12197203249279,Very Liberal,9761.16518158358,8,7,1,1,33,7,9.18616705564049,0.1
0334,9,5,-0.501062702868274,0.591899672451109,Conservative,68237.911137434,1,7,0,1,34,7,11.1307555711671,0.9
0335,19,9,-2.41397567053972,-1.37224560430325,Very Conservative,1058063.7471962,3,6,1,1,35,7,13.8719511421337,0.9
0336,8,10,-2.50089820181279,-0.89283540500767,Very Conservative,930280.712235164,6,2,1,1,36,7,13.7432416606977,0.7
0337,12,3,0.315131363394986,-0.40448235811524,Liberal,88255.766587805,5,3,0,1,37,7,11.3879943164319,0.5
0338,3,2,-0.0810382632339121,1.51622037256956,Conservative,53878.3771912631,10,8,0,1,38,7,10.8944845111261,0.3
0339,15,4,0.454770965284372,-1.62447473609518,Liberal,1905.47171321974,5,3,1,1,39,7,7.55248487539645,0.7
0340,17,6,0.298150273890901,0.603058343865813,Liberal,90816.1548202887,7,1,1,1,40,7,11.4165924652871,1
0341,3,4,1.55518930007683,0.201857019422002,Very Liberal,12021.8210489201,1,4,0,1,41,7,9.39447869818805,0.2
0342,20,8,0.612246834107412,0.727318113069105,Liberal,15694.7902030435,1,8,1,1,42,7,9.6610841020662,0.3
0343,11,2,0.263788652630669,-0.75339376395282,Liberal,9902.75761129118,4,1,0,1,43,7,9.20056854393085,0.1
0344,20,1,-0.343375233118897,0.447316722140213,Conservative,295505.424038003,2,8,0,0,44,7,12.5964424711184,1
0345,7,5,-0.0989291614187856,1.45423364618073,Conservative,16222.0958318737,6,6,1,1,45,7,9.69412953213803,0.4
0346,4,1,0.939571326749617,0.950110985296716,Liberal,123419.00345278,7,4,0,1,46,7,11.7233403774038,0.1
0347,13,10,-0.355146774813546,-1.63537428015616,Conservative,30693.7588991251,3,10,0,1,47,7,10.3318146197203,0.6
0348,16,4,1.20045841671584,-2.39442583002842,Very Liberal,3135.2927845791,4,6,1,1,48,7,8.05047784091648,0.2
0349,17,8,1.22367205931621,0.662853279864295,Very Liberal,7917.84970938769,10,3,1,1,49,7,8.97687494660537,0.9
0350,11,2,0.43967816737489,-0.498005600335228,Liberal,18198.2875427537,7,8,0,1,50,7,9.80908277758056,0.7
0351,4,9,1.52072872359166,0.912378908907697,Very Liberal,8392.44515070508,5,5,0,1,1,8,9.03508719331959,0.8
0352,15,5,0.982487791943159,-1.85895492605431,Liberal,33098.9523635426,3,5,0,1,2,8,10.407256910216,0.7
0353,18,2,0.0552095671224768,-0.473957015842527,Liberal,23474.0835083152,5,4,0,1,3,8,10.063652262135,0.1
0354,7,6,0.123394923401121,-0.0360532703057213,Liberal,60652.1566183015,7,9,0,1,4,8,11.0129104721621,1
0355,2,1,-1.13890186534655,0.294431905419234,Very Conservative,78947.623180942,2,5,1,1,5,8,11.2765399138594,0.4
0356,5,10,-0.366732807823753,-1.60758361159468,Conservative,24703.5894269096,4,10,0,1,6,8,10.1147038329855,0.7
0357,19,10,1.73531648382138,0.0526503788677361,Very Liberal,30710.8012585539,1,8,1,1,7,8,10.3323697042229,0.9
0358,15,8,0.554282787788937,1.43742546645725,Liberal,8123.69651896894,7,2,1,1,8,8,9.00254056589333,0.3
0359,9,7,-0.830662707769317,-0.141418856837219,Conservative,67944.5168087026,8,8,1,1,9,8,11.126446721823,0.9
0360,7,1,-1.0495995141199,-0.678292101515241,Very Conservative,1044642.36114073,8,10,0,1,10,8,13.8591851466614,0.1
0361,16,8,1.76073649480389,0.666343513855437,Very Liberal,9699.90501574865,7,4,1,1,11,8,9.17987137225267,1
0362,12,2,-0.404973646432621,1.10170571275584,Conservative,76543.2209772856,8,2,0,1,12,8,11.2456108403687,0.3
0363,11,5,-0.203496427661952,1.13732710871582,Conservative,175974.943415417,2,2,1,1,13,8,12.0780968969273,0.9
0364,7,3,1.10510244302169,1.03917405801947,Very Liberal,8225.18933248233,9,9,1,1,14,8,9.01495659451542,0.3
0365,7,5,-0.594447959571053,0.906984844085214,Conservative,6646.452645135,4,10,1,1,15,8,8.80183855450006,0.1
0366,5,8,1.64547982524926,0.628568165776863,Very Liberal,28393.9409494904,4,7,1,1,16,8,10.2539310545387,0.8
0367,6,8,1.18758399267402,0.180257131873041,Very Liberal,96124.2122195525,9,9,0,1,17,8,11.4733965113991,0.9
0368,1,7,-0.285254955836762,0.153408174621984,Conservative,201348.552439883,5,3,1,1,18,8,12.2127927769808,0.3
0369,6,3,-1.83001441189118,0.18793254598548,Very Conservative,389749.953220209,5,8,1,1,19,8,12.8732606668949,0.7
0370,13,9,-0.653032096723946,1.71930191958497,Conservative,408945.186246418,7,8,1,1,20,8,12.9213364070862,1
0371,10,7,-0.737231582290615,-1.92125542728874,Conservative,167798.754177036,4,2,0,1,21,8,12.0305206485362,0.8
0372,14,5,0.861754453035241,0.32674073693314,Liberal,105083.228583171,10,10,0,1,22,8,11.5625079683291,1
0373,20,3,-1.62051176532805,0.838546812716606,Very Conservative,834940.681984908,1,5,1,0,23,8,13.6351159617705,0.8
0374,6,6,0.66380043093598,-0.857735560596946,Liberal,87515.010296009,10,3,1,1,24,8,11.3795656038734,0.7
0375,2,6,0.0383342990875154,-0.961613049949776,Liberal,18690.9676248762,9,8,0,1,25,8,9.83579567144099,0.4
0376,20,7,-1.4516382975935,-2.25026425302004,Very Conservative,99793.3336652723,4,3,0,1,26,8,11.5108566631274,0.2
0377,10,10,0.740237408387462,-0.318587811988869,Liberal,64932.7328438441,7,7,0,1,27,8,11.081107133695,1
0378,15,2,2.4067719141181,-1.65846783587499,Very Liberal,5237.07358990647,5,7,0,1,28,8,8.56351814610103,0.9
0379,1,5,0.688154138975994,0.771089490097039,Liberal,75780.7899007957,2,8,1,1,29,8,11.2356001081234,0.1
0380,1,1,0.255733568619718,-0.383361763386166,Liberal,50061.57641505,1,6,1,0,30,8,10.8210090550023,0.6
0381,17,1,0.688485353266643,0.17754276198737,Liberal,3663.0140103856,10,5,0,1,31,8,8.20604158761059,0.3
0382,20,2,-0.735321653599916,-0.955391906558531,Conservative,7989790.82104918,10,3,1,1,32,8,15.8936751373058,0.9
0383,19,7,0.795184897370155,0.0527133516314042,Liberal,13382.7440331178,5,1,0,1,33,8,9.50172139734266,0.9
0384,16,3,-0.967686270800832,0.0424841487087507,Conservative,14496.8605572683,9,1,1,1,34,8,9.58168739167444,0.1
0385,17,10,-0.684947138450754,2.09303556273128,Conservative,2570739.40836793,2,10,1,1,35,8,14.7597041230277,0.5
0386,6,8,-0.0448242738701648,0.429953102834805,Conservative,11214.38866165,1,2,0,1,36,8,9.3249529346928,0.5
0387,13,7,0.103096549123657,2.252015792227,Liberal,23178.4286948689,3,8,1,1,37,8,10.0509773274895,0.3
0388,11,9,0.0166895660455476,1.51722059480559,Liberal,99450.0575140535,6,1,1,1,38,8,11.5074108626033,0.6
0389,17,6,-0.534286418415817,-0.841773825742743,Conservative,78573.354231982,1,5,0,1,39,8,11.2717879162601,0.9
0390,15,7,0.859531762650207,-0.905958823060447,Liberal,87226.0284289115,1,10,0,1,40,8,11.3762580565147,0.6
0391,6,5,-0.474186798456659,-1.19632855097393,Conservative,33225.0691800487,3,8,0,1,41,8,10.4110599657478,0.1
0392,9,7,0.144204655669718,0.943128818555967,Liberal,26243.7587752167,4,10,1,1,42,8,10.175183478806,0.3
0393,1,6,-0.269895418758136,-0.56869688772908,Conservative,12133.0073091167,8,9,0,1,43,8,9.40368489446797,0.6
0394,3,5,-1.13492230332081,-1.61626765525257,Very Conservative,94229.9397318167,2,9,1,0,44,8,11.4534932416147,0.2
0395,6,10,-0.587899208723106,-2.38996644065587,Conservative,122119.499197889,4,1,1,1,45,8,11.7127553459387,0.6
0396,20,9,-0.181659302107337,0.636064998005622,Conservative,50311.8007176141,6,10,0,1,46,8,10.825994935284,0.2
0397,18,7,1.01423228124851,0.249411472041301,Very Liberal,2349.87801481923,8,8,1,1,47,8,7.76211869720334,1
0398,17,3,0.820440427078514,-0.384059880925669,Liberal,6486.72336891792,1,4,1,1,48,8,8.77751280838793,0.9
0399,18,5,-0.155280781343614,1.67126731915579,Conservative,63793.2279762921,4,10,0,1,49,8,11.0634023191269,0.7
0400,2,1,-0.14195494139784,-0.376461149176433,Conservative,5939.90542542854,1,4,0,0,50,8,8.68944849058491,0.5
0401,1,8,-0.87940389738075,-1.14985762882318,Conservative,1973978.76353848,4,2,1,1,1,9,14.4955617408318,0.9
0402,11,8,-1.11743313614388,-0.548892942927409,Very Conservative,342199.245317792,9,3,1,1,2,9,12.7431484350544,0.7
0403,7,10,-0.420741414776147,0.427375694959666,Conservative,172922.170043532,1,1,1,0,3,9,12.0605968881103,0.5
0404,5,3,-0.503011396238362,-1.48624833115687,Conservative,618306.472995431,6,5,1,1,4,9,13.3347395245125,0.2
0405,20,10,0.295714090493904,0.5530956423393,Liberal,10015.8399001472,6,9,1,1,5,9,9.2119231088019,0.2
0406,20,10,1.79576562771499,1.70491599893194,Very Liberal,3641.1488703629,7,9,1,1,6,9,8.20005453455817,0.4
0407,11,6,-1.29832523359754,0.00153066659772853,Very Conservative,2219064.3818055,4,5,0,1,7,9,14.6125962153764,0.8
0408,14,6,1.89179343729027,0.09145221364995,Very Liberal,10517.9262386167,7,2,0,1,8,9,9.26083634125312,0.5
0409,7,6,1.38325170815235,-0.276510142936925,Very Liberal,9481.38705712289,4,10,0,1,9,9,9.15708589858871,0.2
0410,14,5,-2.31511954907163,0.764774042775613,Very Conservative,341509.910979683,3,10,1,1,10,9,12.7411319794743,0.6
0411,14,10,0.504224095593918,-0.547215978347832,Liberal,62412.6761761971,6,6,0,1,11,9,11.0415236775759,0.4
0412,7,9,0.571345381323469,1.13518230722916,Liberal,33081.8852724883,9,7,0,1,12,9,10.4067411388223,0.5
0413,7,5,0.963841789582995,-1.23514699136891,Liberal,18745.7577446146,6,2,0,1,13,9,9.83872275217879,1
0414,13,10,-1.06994857755093,0.455806279964706,Very Conservative,560621.140739914,7,1,0,1,14,9,13.2368006279185,0.3
0415,7,7,-0.0777196924727368,0.62088287104872,Conservative,81666.9283686876,8,4,0,1,15,9,11.3104044053682,0.2
0416,13,6,-1.16335518134941,0.465681176591696,Very Conservative,90718.9050305214,1,2,1,0,16,9,11.4155210491194,0.6
0417,1,6,1.86054953022366,-0.690908031576349,Very Liberal,27811.7403821332,7,4,0,1,17,9,10.2332135264325,1
0418,3,2,0.828560311766244,-0.855477652465716,Liberal,5759.37982915384,7,8,0,1,18,9,8.65858507934358,0.7
0419,15,9,0.0696814641309102,-0.522456054847721,Liberal,22731.5386385086,2,7,0,1,19,9,10.0315086065269,0.8
0420,10,7,0.626074749896962,0.77453858674781,Liberal,11600.2387839942,8,5,1,1,20,9,9.35878096170968,0.6
0421,19,5,-0.0579172436555205,-1.2866742002763,Conservative,7893.86691395549,4,4,0,1,21,9,8.97384139694152,1
0422,1,9,-0.466226743943929,-0.124682433312158,Conservative,35828.404495744,4,4,0,1,22,9,10.486496279465,0.7
0423,13,6,0.0836793749373452,0.230335969040569,Liberal,309282.795640717,9,7,0,1,23,9,12.6420113335914,0.5
0424,17,2,-0.809862508294573,1.23726280748319,Conservative,127824.739833616,7,3,1,1,24,9,11.7584153846136,1
0425,8,1,0.147306994665397,-0.345083446574663,Liberal,232445.814330937,8,2,1,1,25,9,12.3564124202065,0.5
0426,15,1,-0.622474233059476,0.697871389648071,Conservative,40977.276746575,4,5,0,1,26,9,10.6207729663533,0.8
0427,16,7,-0.180611984321736,-0.716373689802283,Conservative,863581.793816766,5,6,1,1,27,9,13.6688438956692,0.7
0428,10,5,-1.53990423509853,-0.943270263101426,Very Conservative,99471.1037610424,2,5,0,0,28,9,11.5076224665064,0.8
0429,2,5,0.327414406694814,0.0760650253156822,Liberal,115970.613463892,6,2,0,1,29,9,11.6610921057866,0.2
0430,1,9,-2.46125685527121,-0.105060254078359,Very Conservative,344169.187990435,8,5,0,1,30,9,12.7488886410026,0.8
0431,14,5,1.21591374833492,-0.423961931131555,Very Liberal,4820.71346729721,1,10,0,1,31,9,8.48067721835126,0.8
0432,12,1,1.22941340121484,0.161229005160077,Very Liberal,229570.48519361,3,7,0,1,32,9,12.3439653863561,0.1
0433,19,6,-0.695342459491393,-0.0324578917601214,Conservative,107757.960191562,8,3,1,1,33,9,11.5876428817251,0.6
0434,15,2,0.498814689825402,-0.145478803342395,Liberal,178290.288655171,9,5,0,1,34,9,12.091168336048,0.7
0435,2,9,-0.387870610621775,1.15408442155384,Conservative,56282.8225393907,7,7,0,1,35,9,10.9381446617012,0.7
0436,7,4,0.722051848809302,0.390121534798062,Liberal,6329.44138967014,4,10,0,1,36,9,8.75296726316674,0.2
0437,14,1,-1.15828687330711,-0.144178038038122,Very Conservative,292365.638458373,9,1,1,1,37,9,12.58576048442,0.7
0438,15,6,-1.15627058269852,1.4320163973468,Very Conservative,270840.58477417,3,7,0,1,38,9,12.5092856787103,0.4
0439,1,4,0.502304093631841,1.77784428751478,Liberal,114594.374883048,9,10,0,1,39,9,11.6491539972679,0.9
0440,8,9,-1.10920294179896,-1.45275380370081,Very Conservative,64525.023193784,3,5,0,1,40,9,11.074808384041,0.7
0441,19,9,-0.0185116540397994,0.639046236944817,Conservative,2238882.20729286,5,7,1,1,41,9,14.6214872846806,0.7
0442,15,3,2.12100822538908,0.392681290236543,Very Liberal,5254.33507702225,6,6,0,1,42,9,8.56680874381569,0.7
0443,19,6,0.28274718466156,-0.352456446033121,Liberal,64818.9694491603,9,1,1,1,43,9,11.0793535779138,0.8
0444,7,6,-1.02603685568429,-0.748420803900753,Very Conservative,691029.183049613,1,3,0,1,44,9,13.4459373349255,0.6
0445,3,5,0.386798204918139,1.09241174912218,Liberal,3600.16531931409,7,6,1,1,45,9,8.18873504542151,0.5
0446,1,4,0.744957548953013,0.377503994133812,Liberal,29864.280240981,3,2,1,1,46,9,10.3044184044568,0.6
0447,9,2,-0.776471922385245,1.02831013409581,Conservative,12053.6022494485,10,6,1,1,47,9,9.39711883610753,0.2
0448,7,3,0.87172072027958,-0.868945104434513,Liberal,64098.4869347223,9,7,0,1,48,9,11.0681760378676,0.7
0449,7,6,0.110194603756762,0.185874364247595,Liberal,97419.9802961706,8,6,0,1,49,9,11.486786605104,0.5
0450,11,3,0.315186261042873,-1.08190980826846,Liberal,46403.7887299161,1,1,1,1,50,9,10.7451363885429,0.1
0451,6,4,-0.514196455539463,0.0562841632480629,Conservative,88167.3273489645,6,3,1,1,1,10,11.3869917351453,0.5
0452,3,7,-1.983503059584,0.19547736187915,Very Conservative,214764.453011058,1,6,0,1,2,10,12.2772971391467,0.4
0453,3,4,-0.201263811996389,-0.643405177071747,Conservative,131913.88582899,6,4,1,1,3,10,11.7899046085926,0.7
0454,7,10,1.02687841205989,-0.840668598132555,Very Liberal,3921.78474857356,1,1,1,1,4,10,8.27430212217356,0.6
